actor,date,all_total,all_committed,all_paid,all_pc_paid,ngo_total,ngo_committed,ngo_paid,ngo_pc_paid,ngo_pc_of_total,ngo_pc_of_paid
Trocaire,10/5/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,10/12/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,10/19/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,10/26/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,11/2/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,11/9/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,11/16/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,11/23/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,11/30/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,12/7/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,12/14/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,12/21/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,12/28/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,12/31/2020,17544,0,17544,1,17544,0,17544,1,1,1
Trocaire,12/30/2020,17544,0,17544,1,17544,0,17544,1,1,1
Catholic Agency for Overseas Development,1/6/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,1/13/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,1/20/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,1/27/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,2/3/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,2/10/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,2/17/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,2/24/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,3/2/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,3/9/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,3/16/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,3/23/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,3/30/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,4/6/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,4/13/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,4/20/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,4/27/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,5/4/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,5/11/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,5/18/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,5/25/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,6/1/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,6/8/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,6/15/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,6/22/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,6/29/2020,0,0,0,0,0,0,0,0,0,0
Catholic Agency for Overseas Development,7/6/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,7/13/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,7/20/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,7/27/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,8/3/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,8/10/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,8/17/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,8/24/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,8/31/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,9/7/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,9/14/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,9/21/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,9/28/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,10/5/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,10/12/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,10/19/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,10/26/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,11/2/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,11/9/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,11/16/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,11/23/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,11/30/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,12/7/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,12/14/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,12/21/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,12/28/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,12/31/2020,109961,0,109961,1,109961,0,109961,1,1,1
Catholic Agency for Overseas Development,12/30/2020,109961,0,109961,1,109961,0,109961,1,1,1
United Nations Mission in South Sudan,1/6/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,1/13/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,1/20/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,1/27/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,2/3/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,2/10/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,2/17/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,2/24/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,3/2/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,3/9/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,3/16/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,3/23/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,3/30/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,4/6/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,4/13/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,4/20/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,4/27/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,5/4/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,5/11/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,5/18/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,5/25/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,6/1/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,6/8/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,6/15/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,6/22/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,6/29/2020,0,0,0,0,0,0,0,0,0,0
United Nations Mission in South Sudan,7/6/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,7/13/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,7/20/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,7/27/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,8/3/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,8/10/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,8/17/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,8/24/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,8/31/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,9/7/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,9/14/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,9/21/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,9/28/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,10/5/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,10/12/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,10/19/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,10/26/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,11/2/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,11/9/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,11/16/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,11/23/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,11/30/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,12/7/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,12/14/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,12/21/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,12/28/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,12/31/2020,4000,4000,0,0,4000,4000,0,0,1,0
United Nations Mission in South Sudan,12/30/2020,4000,4000,0,0,4000,4000,0,0,1,0
Dutch Relief Alliance,1/6/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,1/13/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,1/20/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,1/27/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,2/3/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,2/10/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,2/17/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,2/24/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,3/2/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,3/9/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,3/16/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,3/23/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,3/30/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,4/6/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,4/13/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,4/20/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,4/27/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,5/4/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,5/11/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,5/18/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,5/25/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,6/1/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,6/8/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,6/15/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,6/22/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,6/29/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,7/6/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,7/13/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,7/20/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,7/27/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,8/3/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,8/10/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,8/17/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,8/24/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,8/31/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,9/7/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,9/14/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,9/21/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,9/28/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,10/5/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,10/12/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,10/19/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,10/26/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,11/2/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,11/9/2020,0,0,0,0,0,0,0,0,0,0
Dutch Relief Alliance,11/16/2020,476923,0,476923,1,476923,0,476923,1,1,1
Dutch Relief Alliance,11/23/2020,476923,0,476923,1,476923,0,476923,1,1,1
Dutch Relief Alliance,11/30/2020,476923,0,476923,1,476923,0,476923,1,1,1
Dutch Relief Alliance,12/7/2020,476923,0,476923,1,476923,0,476923,1,1,1
Dutch Relief Alliance,12/14/2020,921769,0,921769,1,921769,0,921769,1,1,1
Dutch Relief Alliance,12/21/2020,921769,0,921769,1,921769,0,921769,1,1,1
Dutch Relief Alliance,12/28/2020,921769,0,921769,1,921769,0,921769,1,1,1
Dutch Relief Alliance,12/31/2020,921769,0,921769,1,921769,0,921769,1,1,1
Dutch Relief Alliance,12/30/2020,921769,0,921769,1,921769,0,921769,1,1,1
"Global Fund to Fight AIDS, Tuberculosis and Malaria",1/6/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",1/13/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",1/20/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",1/27/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",2/3/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",2/10/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",2/17/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",2/24/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",3/2/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",3/9/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",3/16/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",3/23/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",3/30/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",4/6/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",4/13/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",4/20/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",4/27/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",5/4/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",5/11/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",5/18/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",5/25/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",6/1/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",6/8/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",6/15/2020,0,0,0,0,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",6/22/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",6/29/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",7/6/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",7/13/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",7/20/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",7/27/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",8/3/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",8/10/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",8/17/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",8/24/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",8/31/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",9/7/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",9/14/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",9/21/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",9/28/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",10/5/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",10/12/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",10/19/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",10/26/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",11/2/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",11/9/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",11/16/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",11/23/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",11/30/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",12/7/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",12/14/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",12/21/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",12/28/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",12/31/2020,300000,0,300000,1,0,0,0,0,0,0
"Global Fund to Fight AIDS, Tuberculosis and Malaria",12/30/2020,300000,0,300000,1,0,0,0,0,0,0
ChildFund International,1/6/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,1/13/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,1/20/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,1/27/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,2/3/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,2/10/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,2/17/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,2/24/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,3/2/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,3/9/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,3/16/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,3/23/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,3/30/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,4/6/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,4/13/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,4/20/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,4/27/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,5/4/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,5/11/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,5/18/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,5/25/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,6/1/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,6/8/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,6/15/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,6/22/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,6/29/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,7/6/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,7/13/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,7/20/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,7/27/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,8/3/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,8/10/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,8/17/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,8/24/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,8/31/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,9/7/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,9/14/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,9/21/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,9/28/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,10/5/2020,0,0,0,0,0,0,0,0,0,0
ChildFund International,10/12/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,10/19/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,10/26/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,11/2/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,11/9/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,11/16/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,11/23/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,11/30/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,12/7/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,12/14/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,12/21/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,12/28/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,12/31/2020,100000,0,100000,1,100000,0,100000,1,1,1
ChildFund International,12/30/2020,100000,0,100000,1,100000,0,100000,1,1,1
Plan International,1/6/2020,0,0,0,0,0,0,0,0,0,0
Plan International,1/13/2020,0,0,0,0,0,0,0,0,0,0
Plan International,1/20/2020,0,0,0,0,0,0,0,0,0,0
Plan International,1/27/2020,0,0,0,0,0,0,0,0,0,0
Plan International,2/3/2020,0,0,0,0,0,0,0,0,0,0
Plan International,2/10/2020,0,0,0,0,0,0,0,0,0,0
Plan International,2/17/2020,0,0,0,0,0,0,0,0,0,0
Plan International,2/24/2020,0,0,0,0,0,0,0,0,0,0
Plan International,3/2/2020,0,0,0,0,0,0,0,0,0,0
Plan International,3/9/2020,0,0,0,0,0,0,0,0,0,0
